,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
291,-0.201001965,-0.092178797,-0.00281431,0.00281431,-0.00047569,0.00047569,-0.211952062,0.01950233,0.01950233,0.369023206,0.092178797,0.00281431,0.00281431,-0.00047569,0.00047569,-0.211952062,-0.01950233,0.01950233,-0.369023206,-0.123247132,0.01180791,-0.01180791,0.032795981,-0.032795981,0.01180791,0.01180791,-0.003074566,-0.003074566,0.003074566,0.003074566,-0.008421378,-0.008421378,0.008421378,0.008421378,0.032795981,-0.032795981,-0.008421378,0.008421378,0.008421378,-0.008421378,-0.03077864,0.03077864,0.03077864,-0.03077864,0.056510541,0.001601936,-0.001601936,0.002516545,-0.002516545,0.012750538,-0.012750538,-0.002153487,0.002153487,0.002153487,-0.002153487,-0.007800128,0.007800128,0.007800128,-0.007800128,0.114195034,-0.010595538,0.010595538,-0.034836835,0.034836835,-0.056510541,-0.012750538,-0.012750538,-0.001601936,-0.001601936,0.002153487,0.002153487,0.002153487,0.002153487,-0.002516545,0.002516545,0.007800128,-0.007800128,0.007800128,-0.007800128,0.084665612,-0.009008059,-0.009008059,-0.009008059,0.009008059,0.006579287,-0.006579287,0.006579287,-0.006579287,0.060481029,0.010914584,0.010914584,0.114195034,-0.010595538,-0.010595538,-0.034836835,0.034836835,-0.060481029,-0.010914584,0.010914584,-0.114007695,-7.881287609
292,-0.201250669,-0.092250236,-0.002829566,0.002829566,-0.000507526,0.000507526,-0.211947794,0.019488337,0.019488337,0.368574731,0.092250236,0.002829566,0.002829566,-0.000507526,0.000507526,-0.211947794,-0.019488337,0.019488337,-0.368574731,-0.123185939,0.011822051,-0.011822051,0.032746809,-0.032746809,0.011822051,0.011822051,-0.003082259,-0.003082259,0.003082259,0.003082259,-0.008430615,-0.008430615,0.008430615,0.008430615,0.032746809,-0.032746809,-0.008430615,0.008430615,0.008430615,-0.008430615,-0.030786524,0.030786524,0.030786524,-0.030786524,0.056483323,0.001613515,-0.001613515,0.002544013,-0.002544013,0.012753836,-0.012753836,-0.002161608,0.002161608,0.002161608,-0.002161608,-0.007807055,0.007807055,0.007807055,-0.007807055,0.114166741,-0.010606002,0.010606002,-0.034783296,0.034783296,-0.056483323,-0.012753836,-0.012753836,-0.001613515,-0.001613515,0.002161608,0.002161608,0.002161608,0.002161608,-0.002544013,0.002544013,0.007807055,-0.007807055,0.007807055,-0.007807055,0.084658113,-0.00900734,-0.00900734,-0.00900734,0.00900734,0.006580109,-0.006580109,0.006580109,-0.006580109,0.060476235,0.010919281,0.010919281,0.114166741,-0.010606002,-0.010606002,-0.034783296,0.034783296,-0.060476235,-0.010919281,0.010919281,-0.113989918,-7.881324561
293,-0.201503213,-0.09232139,-0.00284485,0.00284485,-0.000539507,0.000539507,-0.211942615,0.019474429,0.019474429,0.368124116,0.09232139,0.00284485,0.00284485,-0.000539507,0.000539507,-0.211942615,-0.019474429,0.019474429,-0.368124116,-0.123124765,0.011836219,-0.011836219,0.032697813,-0.032697813,0.011836219,0.011836219,-0.003089999,-0.003089999,0.003089999,0.003089999,-0.0084399,-0.0084399,0.0084399,0.0084399,0.032697813,-0.032697813,-0.0084399,0.0084399,0.0084399,-0.0084399,-0.030794489,0.030794489,0.030794489,-0.030794489,0.056456204,0.001625091,-0.001625091,0.002571276,-0.002571276,0.012757185,-0.012757185,-0.002169764,0.002169764,0.002169764,-0.002169764,-0.007814038,0.007814038,0.007814038,-0.007814038,0.114138148,-0.010616463,0.010616463,-0.034729582,0.034729582,-0.056456204,-0.012757185,-0.012757185,-0.001625091,-0.001625091,0.002169764,0.002169764,0.002169764,0.002169764,-0.002571276,0.002571276,0.007814038,-0.007814038,0.007814038,-0.007814038,0.084650534,-0.009006634,-0.009006634,-0.009006634,0.009006634,0.006580981,-0.006580981,0.006580981,-0.006580981,0.060471395,0.010923957,0.010923957,0.114138148,-0.010616463,-0.010616463,-0.034729582,0.034729582,-0.060471395,-0.010923957,0.010923957,-0.113971547,-7.881357028
294,-0.201759523,-0.092392256,-0.002860162,0.002860162,-0.000571631,0.000571631,-0.211936532,0.019460607,0.019460607,0.367671406,0.092392256,0.002860162,0.002860162,-0.000571631,0.000571631,-0.211936532,-0.019460607,0.019460607,-0.367671406,-0.12306361,0.011850417,-0.011850417,0.032648993,-0.032648993,0.011850417,0.011850417,-0.003097784,-0.003097784,0.003097784,0.003097784,-0.008449236,-0.008449236,0.008449236,0.008449236,0.032648993,-0.032648993,-0.008449236,0.008449236,0.008449236,-0.008449236,-0.030802532,0.030802532,0.030802532,-0.030802532,0.056429186,0.001636665,-0.001636665,0.002598335,-0.002598335,0.012760585,-0.012760585,-0.002177955,0.002177955,0.002177955,-0.002177955,-0.007821078,0.007821078,0.007821078,-0.007821078,0.114109256,-0.010626922,0.010626922,-0.034675697,0.034675697,-0.056429186,-0.012760585,-0.012760585,-0.001636665,-0.001636665,0.002177955,0.002177955,0.002177955,0.002177955,-0.002598335,0.002598335,0.007821078,-0.007821078,0.007821078,-0.007821078,0.084642876,-0.009005939,-0.009005939,-0.009005939,0.009005939,0.006581902,-0.006581902,0.006581902,-0.006581902,0.060466511,0.010928614,0.010928614,0.114109256,-0.010626922,-0.010626922,-0.034675697,0.034675697,-0.060466511,-0.010928614,0.010928614,-0.113952586,-7.88138506
295,-0.202019526,-0.092462831,-0.002875502,0.002875502,-0.000603897,0.000603897,-0.211929548,0.019446873,0.019446873,0.367216644,0.092462831,0.002875502,0.002875502,-0.000603897,0.000603897,-0.211929548,-0.019446873,0.019446873,-0.367216644,-0.123002474,0.011864642,-0.011864642,0.032600351,-0.032600351,0.011864642,0.011864642,-0.003105617,-0.003105617,0.003105617,0.003105617,-0.008458623,-0.008458623,0.008458623,0.008458623,0.032600351,-0.032600351,-0.008458623,0.008458623,0.008458623,-0.008458623,-0.030810655,0.030810655,0.030810655,-0.030810655,0.056402267,0.001648235,-0.001648235,0.00262519,-0.00262519,0.012764037,-0.012764037,-0.002186182,0.002186182,0.002186182,-0.002186182,-0.007828173,0.007828173,0.007828173,-0.007828173,0.114080068,-0.010637378,0.010637378,-0.034621644,0.034621644,-0.056402267,-0.012764037,-0.012764037,-0.001648235,-0.001648235,0.002186182,0.002186182,0.002186182,0.002186182,-0.00262519,0.00262519,0.007828173,-0.007828173,0.007828173,-0.007828173,0.084635139,-0.009005258,-0.009005258,-0.009005258,0.009005258,0.006582874,-0.006582874,0.006582874,-0.006582874,0.060461583,0.01093325,0.01093325,0.114080068,-0.010637378,-0.010637378,-0.034621644,0.034621644,-0.060461583,-0.01093325,0.01093325,-0.113933038,-7.881408707
296,-0.202283152,-0.092533111,-0.002890872,0.002890872,-0.000636302,0.000636302,-0.211921668,0.019433227,0.019433227,0.366759872,0.092533111,0.002890872,0.002890872,-0.000636302,0.000636302,-0.211921668,-0.019433227,0.019433227,-0.366759872,-0.122941359,0.011878897,-0.011878897,0.032551888,-0.032551888,0.011878897,0.011878897,-0.003113495,-0.003113495,0.003113495,0.003113495,-0.00846806,-0.00846806,0.00846806,0.00846806,0.032551888,-0.032551888,-0.00846806,0.00846806,0.00846806,-0.00846806,-0.030818856,0.030818856,0.030818856,-0.030818856,0.056375447,0.001659803,-0.001659803,0.002651843,-0.002651843,0.012767542,-0.012767542,-0.002194445,0.002194445,0.002194445,-0.002194445,-0.007835324,0.007835324,0.007835324,-0.007835324,0.114050584,-0.010647831,0.010647831,-0.034567428,0.034567428,-0.056375447,-0.012767542,-0.012767542,-0.001659803,-0.001659803,0.002194445,0.002194445,0.002194445,0.002194445,-0.002651843,0.002651843,0.007835324,-0.007835324,0.007835324,-0.007835324,0.084627322,-0.009004589,-0.009004589,-0.009004589,0.009004589,0.006583897,-0.006583897,0.006583897,-0.006583897,0.060456612,0.010937867,0.010937867,0.114050584,-0.010647831,-0.010647831,-0.034567428,0.034567428,-0.060456612,-0.010937867,0.010937867,-0.113912908,-7.881428016
297,-0.202550328,-0.092603095,-0.002906271,0.002906271,-0.000668846,0.000668846,-0.211912896,0.019419671,0.019419671,0.366301134,0.092603095,0.002906271,0.002906271,-0.000668846,0.000668846,-0.211912896,-0.019419671,0.019419671,-0.366301134,-0.122880264,0.011893181,-0.011893181,0.032503606,-0.032503606,0.011893181,0.011893181,-0.003121421,-0.003121421,0.003121421,0.003121421,-0.008477549,-0.008477549,0.008477549,0.008477549,0.032503606,-0.032503606,-0.008477549,0.008477549,0.008477549,-0.008477549,-0.030827133,0.030827133,0.030827133,-0.030827133,0.056348727,0.001671368,-0.001671368,0.002678292,-0.002678292,0.012771101,-0.012771101,-0.002202744,0.002202744,0.002202744,-0.002202744,-0.007842531,0.007842531,0.007842531,-0.007842531,0.114020806,-0.010658281,0.010658281,-0.034513052,0.034513052,-0.056348727,-0.012771101,-0.012771101,-0.001671368,-0.001671368,0.002202744,0.002202744,0.002202744,0.002202744,-0.002678292,0.002678292,0.007842531,-0.007842531,0.007842531,-0.007842531,0.084619426,-0.009003933,-0.009003933,-0.009003933,0.009003933,0.00658497,-0.00658497,0.00658497,-0.00658497,0.060451598,0.010942465,0.010942465,0.114020806,-0.010658281,-0.010658281,-0.034513052,0.034513052,-0.060451598,-0.010942465,0.010942465,-0.1138922,-7.881443038
298,-0.202820983,-0.092672778,-0.002921701,0.002921701,-0.000701526,0.000701526,-0.211903237,0.019406206,0.019406206,0.365840473,0.092672778,0.002921701,0.002921701,-0.000701526,0.000701526,-0.211903237,-0.019406206,0.019406206,-0.365840473,-0.122819189,0.011907494,-0.011907494,0.032455506,-0.032455506,0.011907494,0.011907494,-0.003129393,-0.003129393,0.003129393,0.003129393,-0.00848709,-0.00848709,0.00848709,0.00848709,0.032455506,-0.032455506,-0.00848709,0.00848709,0.00848709,-0.00848709,-0.030835487,0.030835487,0.030835487,-0.030835487,0.056322107,0.001682932,-0.001682932,0.00270454,-0.00270454,0.012774713,-0.012774713,-0.00221108,0.00221108,0.00221108,-0.00221108,-0.007849794,0.007849794,0.007849794,-0.007849794,0.113990735,-0.010668727,0.010668727,-0.03445852,0.03445852,-0.056322107,-0.012774713,-0.012774713,-0.001682932,-0.001682932,0.00221108,0.00221108,0.00221108,0.00221108,-0.00270454,0.00270454,0.007849794,-0.007849794,0.007849794,-0.007849794,0.084611451,-0.00900329,-0.00900329,-0.00900329,0.00900329,0.006586096,-0.006586096,0.006586096,-0.006586096,0.060446542,0.010947044,0.010947044,0.113990735,-0.010668727,-0.010668727,-0.03445852,0.03445852,-0.060446542,-0.010947044,0.010947044,-0.113870917,-7.88145382
299,-0.203095046,-0.092742158,-0.002937161,0.002937161,-0.00073434,0.00073434,-0.211892696,0.019392832,0.019392832,0.365377929,0.092742158,0.002937161,0.002937161,-0.00073434,0.00073434,-0.211892696,-0.019392832,0.019392832,-0.365377929,-0.122758136,0.011921836,-0.011921836,0.032407589,-0.032407589,0.011921836,0.011921836,-0.003137413,-0.003137413,0.003137413,0.003137413,-0.008496683,-0.008496683,0.008496683,0.008496683,0.032407589,-0.032407589,-0.008496683,0.008496683,0.008496683,-0.008496683,-0.030843917,0.030843917,0.030843917,-0.030843917,0.056295585,0.001694492,-0.001694492,0.002730586,-0.002730586,0.012778381,-0.012778381,-0.002219452,0.002219452,0.002219452,-0.002219452,-0.007857112,0.007857112,0.007857112,-0.007857112,0.113960373,-0.010679171,0.010679171,-0.034403834,0.034403834,-0.056295585,-0.012778381,-0.012778381,-0.001694492,-0.001694492,0.002219452,0.002219452,0.002219452,0.002219452,-0.002730586,0.002730586,0.007857112,-0.007857112,0.007857112,-0.007857112,0.084603398,-0.009002661,-0.009002661,-0.009002661,0.009002661,0.006587273,-0.006587273,0.006587273,-0.006587273,0.060441446,0.010951604,0.010951604,0.113960373,-0.010679171,-0.010679171,-0.034403834,0.034403834,-0.060441446,-0.010951604,0.010951604,-0.113849063,-7.881460409
300,-0.203372447,-0.092811233,-0.002952652,0.002952652,-0.000767287,0.000767287,-0.211881276,0.019379552,0.019379552,0.364913546,0.092811233,0.002952652,0.002952652,-0.000767287,0.000767287,-0.211881276,-0.019379552,0.019379552,-0.364913546,-0.122697105,0.011936209,-0.011936209,0.032359857,-0.032359857,0.011936209,0.011936209,-0.003145479,-0.003145479,0.003145479,0.003145479,-0.008506329,-0.008506329,0.008506329,0.008506329,0.032359857,-0.032359857,-0.008506329,0.008506329,0.008506329,-0.008506329,-0.030852422,0.030852422,0.030852422,-0.030852422,0.056269163,0.001706051,-0.001706051,0.00275643,-0.00275643,0.012782104,-0.012782104,-0.002227861,0.002227861,0.002227861,-0.002227861,-0.007864487,0.007864487,0.007864487,-0.007864487,0.113929722,-0.010689612,0.010689612,-0.034349,0.034349,-0.056269163,-0.012782104,-0.012782104,-0.001706051,-0.001706051,0.002227861,0.002227861,0.002227861,0.002227861,-0.00275643,0.00275643,0.007864487,-0.007864487,0.007864487,-0.007864487,0.084595265,-0.009002046,-0.009002046,-0.009002046,0.009002046,0.006588503,-0.006588503,0.006588503,-0.006588503,0.060436308,0.010956146,0.010956146,0.113929722,-0.010689612,-0.010689612,-0.034349,0.034349,-0.060436308,-0.010956146,0.010956146,-0.113826643,-7.881462854
301,-0.203653116,-0.092879999,-0.002968174,0.002968174,-0.000800365,0.000800365,-0.211868984,0.019366366,0.019366366,0.364447364,0.092879999,0.002968174,0.002968174,-0.000800365,0.000800365,-0.211868984,-0.019366366,0.019366366,-0.364447364,-0.122636095,0.011950611,-0.011950611,0.03231231,-0.03231231,0.011950611,0.011950611,-0.003153594,-0.003153594,0.003153594,0.003153594,-0.008516029,-0.008516029,0.008516029,0.008516029,0.03231231,-0.03231231,-0.008516029,0.008516029,0.008516029,-0.008516029,-0.030861,0.030861,0.030861,-0.030861,0.05624284,0.001717609,-0.001717609,0.002782075,-0.002782075,0.012785883,-0.012785883,-0.002236307,0.002236307,0.002236307,-0.002236307,-0.007871917,0.007871917,0.007871917,-0.007871917,0.113898782,-0.010700049,0.010700049,-0.034294019,0.034294019,-0.05624284,-0.012785883,-0.012785883,-0.001717609,-0.001717609,0.002236307,0.002236307,0.002236307,0.002236307,-0.002782075,0.002782075,0.007871917,-0.007871917,0.007871917,-0.007871917,0.084587054,-0.009001444,-0.009001444,-0.009001444,0.009001444,0.006589786,-0.006589786,0.006589786,-0.006589786,0.060431131,0.01096067,0.01096067,0.113898782,-0.010700049,-0.010700049,-0.034294019,0.034294019,-0.060431131,-0.01096067,0.01096067,-0.113803659,-7.8814612
302,-0.203936984,-0.092948455,-0.002983728,0.002983728,-0.000833572,0.000833572,-0.211855823,0.019353274,0.019353274,0.363979426,0.092948455,0.002983728,0.002983728,-0.000833572,0.000833572,-0.211855823,-0.019353274,0.019353274,-0.363979426,-0.122575108,0.011965044,-0.011965044,0.03226495,-0.03226495,0.011965044,0.011965044,-0.003161756,-0.003161756,0.003161756,0.003161756,-0.008525782,-0.008525782,0.008525782,0.008525782,0.03226495,-0.03226495,-0.008525782,0.008525782,0.008525782,-0.008525782,-0.030869652,0.030869652,0.030869652,-0.030869652,0.056216617,0.001729164,-0.001729164,0.002807519,-0.002807519,0.012789719,-0.012789719,-0.00224479,0.00224479,0.00224479,-0.00224479,-0.007879403,0.007879403,0.007879403,-0.007879403,0.113867556,-0.010710483,0.010710483,-0.034238897,0.034238897,-0.056216617,-0.012789719,-0.012789719,-0.001729164,-0.001729164,0.00224479,0.00224479,0.00224479,0.00224479,-0.002807519,0.002807519,0.007879403,-0.007879403,0.007879403,-0.007879403,0.084578765,-0.009000857,-0.009000857,-0.009000857,0.009000857,0.006591122,-0.006591122,0.006591122,-0.006591122,0.060425915,0.010965177,0.010965177,0.113867556,-0.010710483,-0.010710483,-0.034238897,0.034238897,-0.060425915,-0.010965177,0.010965177,-0.113780117,-7.881455494
303,-0.204223981,-0.093016599,-0.002999315,0.002999315,-0.000866907,0.000866907,-0.211841798,0.019340279,0.019340279,0.363509772,0.093016599,0.002999315,0.002999315,-0.000866907,0.000866907,-0.211841798,-0.019340279,0.019340279,-0.363509772,-0.122514143,0.011979507,-0.011979507,0.032217779,-0.032217779,0.011979507,0.011979507,-0.003169965,-0.003169965,0.003169965,0.003169965,-0.008535589,-0.008535589,0.008535589,0.008535589,0.032217779,-0.032217779,-0.008535589,0.008535589,0.008535589,-0.008535589,-0.030878377,0.030878377,0.030878377,-0.030878377,0.056190492,0.001740718,-0.001740718,0.002832763,-0.002832763,0.012793613,-0.012793613,-0.002253311,0.002253311,0.002253311,-0.002253311,-0.007886945,0.007886945,0.007886945,-0.007886945,0.113836044,-0.010720914,0.010720914,-0.034183635,0.034183635,-0.056190492,-0.012793613,-0.012793613,-0.001740718,-0.001740718,0.002253311,0.002253311,0.002253311,0.002253311,-0.002832763,0.002832763,0.007886945,-0.007886945,0.007886945,-0.007886945,0.084570397,-0.009000285,-0.009000285,-0.009000285,0.009000285,0.006592511,-0.006592511,0.006592511,-0.006592511,0.06042066,0.010969666,0.010969666,0.113836044,-0.010720914,-0.010720914,-0.034183635,0.034183635,-0.06042066,-0.010969666,0.010969666,-0.11375602,-7.881445782
304,-0.20451404,-0.093084428,-0.003014934,0.003014934,-0.000900367,0.000900367,-0.211826914,0.01932738,0.01932738,0.363038443,0.093084428,0.003014934,0.003014934,-0.000900367,0.000900367,-0.211826914,-0.01932738,0.01932738,-0.363038443,-0.1224532,0.011994,-0.011994,0.032170796,-0.032170796,0.011994,0.011994,-0.003178223,-0.003178223,0.003178223,0.003178223,-0.008545451,-0.008545451,0.008545451,0.008545451,0.032170796,-0.032170796,-0.008545451,0.008545451,0.008545451,-0.008545451,-0.030887173,0.030887173,0.030887173,-0.030887173,0.056164466,0.00175227,-0.00175227,0.002857809,-0.002857809,0.012797565,-0.012797565,-0.00226187,0.00226187,0.00226187,-0.00226187,-0.007894542,0.007894542,0.007894542,-0.007894542,0.113804249,-0.010731341,0.010731341,-0.034128238,0.034128238,-0.056164466,-0.012797565,-0.012797565,-0.00175227,-0.00175227,0.00226187,0.00226187,0.00226187,0.00226187,-0.002857809,0.002857809,0.007894542,-0.007894542,0.007894542,-0.007894542,0.084561951,-0.008999728,-0.008999728,-0.008999728,0.008999728,0.006593955,-0.006593955,0.006593955,-0.006593955,0.060415367,0.010974139,0.010974139,0.113804249,-0.010731341,-0.010731341,-0.034128238,0.034128238,-0.060415367,-0.010974139,0.010974139,-0.113731371,-7.88143211
305,-0.204807093,-0.093151939,-0.003030586,0.003030586,-0.00093395,0.00093395,-0.211811176,0.019314579,0.019314579,0.36256548,0.093151939,0.003030586,0.003030586,-0.00093395,0.00093395,-0.211811176,-0.019314579,0.019314579,-0.36256548,-0.122392281,0.012008525,-0.012008525,0.032124004,-0.032124004,0.012008525,0.012008525,-0.003186529,-0.003186529,0.003186529,0.003186529,-0.008555368,-0.008555368,0.008555368,0.008555368,0.032124004,-0.032124004,-0.008555368,0.008555368,0.008555368,-0.008555368,-0.03089604,0.03089604,0.03089604,-0.03089604,0.05613854,0.001763821,-0.001763821,0.002882656,-0.002882656,0.012801575,-0.012801575,-0.002270467,0.002270467,0.002270467,-0.002270467,-0.007902195,0.007902195,0.007902195,-0.007902195,0.113772172,-0.010741764,0.010741764,-0.034072709,0.034072709,-0.05613854,-0.012801575,-0.012801575,-0.001763821,-0.001763821,0.002270467,0.002270467,0.002270467,0.002270467,-0.002882656,0.002882656,0.007902195,-0.007902195,0.007902195,-0.007902195,0.084553427,-0.008999185,-0.008999185,-0.008999185,0.008999185,0.006595454,-0.006595454,0.006595454,-0.006595454,0.060410037,0.010978594,0.010978594,0.113772172,-0.010741764,-0.010741764,-0.034072709,0.034072709,-0.060410037,-0.010978594,0.010978594,-0.113706176,-7.881414521
306,-0.205103071,-0.093219132,-0.003046272,0.003046272,-0.000967656,0.000967656,-0.211794588,0.019301877,0.019301877,0.362090922,0.093219132,0.003046272,0.003046272,-0.000967656,0.000967656,-0.211794588,-0.019301877,0.019301877,-0.362090922,-0.122331385,0.01202308,-0.01202308,0.032077402,-0.032077402,0.01202308,0.01202308,-0.003194884,-0.003194884,0.003194884,0.003194884,-0.00856534,-0.00856534,0.00856534,0.00856534,0.032077402,-0.032077402,-0.00856534,0.00856534,0.00856534,-0.00856534,-0.030904977,0.030904977,0.030904977,-0.030904977,0.056112712,0.001775371,-0.001775371,0.002907306,-0.002907306,0.012805645,-0.012805645,-0.002279102,0.002279102,0.002279102,-0.002279102,-0.007909904,0.007909904,0.007909904,-0.007909904,0.113739813,-0.010752184,0.010752184,-0.034017051,0.034017051,-0.056112712,-0.012805645,-0.012805645,-0.001775371,-0.001775371,0.002279102,0.002279102,0.002279102,0.002279102,-0.002907306,0.002907306,0.007909904,-0.007909904,0.007909904,-0.007909904,0.084544825,-0.008998658,-0.008998658,-0.008998658,0.008998658,0.006597007,-0.006597007,0.006597007,-0.006597007,0.060404671,0.010983034,0.010983034,0.113739813,-0.010752184,-0.010752184,-0.034017051,0.034017051,-0.060404671,-0.010983034,0.010983034,-0.113680438,-7.881393061
307,-0.205401909,-0.093286004,-0.003061992,0.003061992,-0.001001482,0.001001482,-0.211777155,0.019289274,0.019289274,0.361614809,0.093286004,0.003061992,0.003061992,-0.001001482,0.001001482,-0.211777155,-0.019289274,0.019289274,-0.361614809,-0.122270513,0.012037667,-0.012037667,0.032030993,-0.032030993,0.012037667,0.012037667,-0.003203287,-0.003203287,0.003203287,0.003203287,-0.008575369,-0.008575369,0.008575369,0.008575369,0.032030993,-0.032030993,-0.008575369,0.008575369,0.008575369,-0.008575369,-0.030913983,0.030913983,0.030913983,-0.030913983,0.056086983,0.00178692,-0.00178692,0.002931758,-0.002931758,0.012809774,-0.012809774,-0.002287775,0.002287775,0.002287775,-0.002287775,-0.007917668,0.007917668,0.007917668,-0.007917668,0.113707176,-0.0107626,0.0107626,-0.033961268,0.033961268,-0.056086983,-0.012809774,-0.012809774,-0.00178692,-0.00178692,0.002287775,0.002287775,0.002287775,0.002287775,-0.002931758,0.002931758,0.007917668,-0.007917668,0.007917668,-0.007917668,0.084536146,-0.008998147,-0.008998147,-0.008998147,0.008998147,0.006598616,-0.006598616,0.006598616,-0.006598616,0.060399269,0.010987457,0.010987457,0.113707176,-0.0107626,-0.0107626,-0.033961268,0.033961268,-0.060399269,-0.010987457,0.010987457,-0.11365416,-7.881367775
308,-0.205703539,-0.093352553,-0.003077746,0.003077746,-0.001035427,0.001035427,-0.211758882,0.019276771,0.019276771,0.361137181,0.093352553,0.003077746,0.003077746,-0.001035427,0.001035427,-0.211758882,-0.019276771,0.019276771,-0.361137181,-0.122209664,0.012052285,-0.012052285,0.031984777,-0.031984777,0.012052285,0.012052285,-0.003211739,-0.003211739,0.003211739,0.003211739,-0.008585453,-0.008585453,0.008585453,0.008585453,0.031984777,-0.031984777,-0.008585453,0.008585453,0.008585453,-0.008585453,-0.030923058,0.030923058,0.030923058,-0.030923058,0.056061353,0.001798468,-0.001798468,0.002956013,-0.002956013,0.012813964,-0.012813964,-0.002296488,0.002296488,0.002296488,-0.002296488,-0.007925488,0.007925488,0.007925488,-0.007925488,0.113674261,-0.010773012,0.010773012,-0.033905362,0.033905362,-0.056061353,-0.012813964,-0.012813964,-0.001798468,-0.001798468,0.002296488,0.002296488,0.002296488,0.002296488,-0.002956013,0.002956013,0.007925488,-0.007925488,0.007925488,-0.007925488,0.084527388,-0.008997651,-0.008997651,-0.008997651,0.008997651,0.006600281,-0.006600281,0.006600281,-0.006600281,0.060393833,0.010991865,0.010991865,0.113674261,-0.010773012,-0.010773012,-0.033905362,0.033905362,-0.060393833,-0.010991865,0.010991865,-0.113627347,-7.881338704
309,-0.206007897,-0.093418778,-0.003093534,0.003093534,-0.001069488,0.001069488,-0.211739774,0.01926437,0.01926437,0.360658077,0.093418778,0.003093534,0.003093534,-0.001069488,0.001069488,-0.211739774,-0.01926437,0.01926437,-0.360658077,-0.122148839,0.012066934,-0.012066934,0.031938754,-0.031938754,0.012066934,0.012066934,-0.00322024,-0.00322024,0.00322024,0.00322024,-0.008595595,-0.008595595,0.008595595,0.008595595,0.031938754,-0.031938754,-0.008595595,0.008595595,0.008595595,-0.008595595,-0.0309322,0.0309322,0.0309322,-0.0309322,0.056035822,0.001810016,-0.001810016,0.002980072,-0.002980072,0.012818216,-0.012818216,-0.002305239,0.002305239,0.002305239,-0.002305239,-0.007933363,0.007933363,0.007933363,-0.007933363,0.113641071,-0.01078342,0.01078342,-0.033849337,0.033849337,-0.056035822,-0.012818216,-0.012818216,-0.001810016,-0.001810016,0.002305239,0.002305239,0.002305239,0.002305239,-0.002980072,0.002980072,0.007933363,-0.007933363,0.007933363,-0.007933363,0.084518553,-0.008997172,-0.008997172,-0.008997172,0.008997172,0.006602002,-0.006602002,0.006602002,-0.006602002,0.060388362,0.010996257,0.010996257,0.113641071,-0.01078342,-0.01078342,-0.033849337,0.033849337,-0.060388362,-0.010996257,0.010996257,-0.113600003,-7.881305894
310,-0.206314916,-0.093484677,-0.003109358,0.003109358,-0.001103665,0.001103665,-0.211719835,0.019252071,0.019252071,0.360177536,0.093484677,0.003109358,0.003109358,-0.001103665,0.001103665,-0.211719835,-0.019252071,0.019252071,-0.360177536,-0.122088038,0.012081615,-0.012081615,0.031892926,-0.031892926,0.012081615,0.012081615,-0.00322879,-0.00322879,0.00322879,0.00322879,-0.008605793,-0.008605793,0.008605793,0.008605793,0.031892926,-0.031892926,-0.008605793,0.008605793,0.008605793,-0.008605793,-0.030941409,0.030941409,0.030941409,-0.030941409,0.056010389,0.001821562,-0.001821562,0.003003936,-0.003003936,0.012822528,-0.012822528,-0.002314029,0.002314029,0.002314029,-0.002314029,-0.007941294,0.007941294,0.007941294,-0.007941294,0.113607605,-0.010793824,0.010793824,-0.033793197,0.033793197,-0.056010389,-0.012822528,-0.012822528,-0.001821562,-0.001821562,0.002314029,0.002314029,0.002314029,0.002314029,-0.003003936,0.003003936,0.007941294,-0.007941294,0.007941294,-0.007941294,0.08450964,-0.008996708,-0.008996708,-0.008996708,0.008996708,0.006603779,-0.006603779,0.006603779,-0.006603779,0.060382859,0.011000635,0.011000635,0.113607605,-0.010793824,-0.010793824,-0.033793197,0.033793197,-0.060382859,-0.011000635,0.011000635,-0.113572132,-7.881269386
